super_opeid,name,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,shareimputed,imputed
6771,College For Creative Studies,2,8,Nonselective four-year private not-for-profit,1,2,MI,11600,Detroit,26163,Wayne,0,163,.4018917431574239,.4839974730858412,.0107176168166301,.000156455328272,145763.0630202433,98300,.6931122602005475,.0592239851735293,.1110884919132658,.153182921072244,.260487651381079,.4160169504598819,.2263536419886983,.1211081149638847,.02203892568728,.0020348832141919,.6044829918178709,47902.48003413218,43600,46900,.0908866092677576,.1155231834883037,.1707478102340991,.1739076144628913,.2006147102939245,.3392066815207815,.1982551888365901,.1124812338484069,.0095604954988923,.6433266559692575,.6017063779656136,.5531121414560758,.6188661415849038,.6096041227415956,.0998980545750419,.1930169694179011,.2603202201446626,.2657972511389805,.180967504723414,.1355744026468153,.14978865879172,.2611028511848848,.0993544599469943,.3541796274295855,.1467069760991421,.2141055325892171,.1665332759259521,.2035798343060226,.269074381079666,.0925715584637925,.149618617348713,.1230790861561476,.2937544402533012,.3409762977780456,.1152821191798368,.170439369535288,.1728637638533298,.1589638180008906,.3824509294306548,.0026417561704705,0,.0013155975474154,.0140205115768795,.0133416269635013,.7137014314928425,1
1471,College Of Central Florida,1,7,Nonselective four-year public,1,3,FL,7800,Ocala,12083,Marion,0,1061,.5708608401671843,.4678103576993328,.0195280015831277,0,70597.18126079957,54100,.4612525992991974,.2121188754166422,.2275357947959638,.2511471780701471,.1869920992531998,.1222060524640472,.0529421680249061,.0258813903374733,.0061682240295473,.0003014635166827,.4899618914445034,30638.69311393045,27100,31800,.1419798897153883,.1544992572581211,.2225065098601875,.2486487193650664,.2372230719156619,.1371224416009632,.054521207463908,.0203849176302473,.0033892140330328,.4600648529455417,.4701747040197305,.4953108653121874,.5149426757633929,.5294806428611785,.1365165586285335,.2947230719447823,.284495560521442,.1922032158726986,.0920615930325435,.1966335763927033,.2233005039295225,.2494382141561602,.2387065919633004,.0919211135583137,.1414183806055673,.2112256540697434,.2706409722501794,.2412404939303387,.1354744991441711,.1372130269917846,.2065726241415766,.2158328683101675,.2538478536536567,.1865336269028146,.1605956636669502,.1432429056900946,.1899739059045545,.278909552908076,.2272779718303248,0,.0041802313344247,.0046613113313708,.0010505528533961,.0087634080466304,0,0
3428,College Of Charleston,1,5,Selective public,1,3,SC,8202,Charleston,45019,Charleston,0,1878.666666666667,.6472100729930477,.5648900933135393,.0095318926147755,.0003777253434503,208335.5537393542,119500,.7452861662026075,.0421471831997053,.0765948757080365,.1288994443109745,.2110628060613125,.5412956907199711,.3699239923799182,.228501547201992,.0526665471952919,.0063612023719624,.5998543610769795,49113.89119125377,39900,43900,.1110572538743783,.1251163883571401,.134219474373753,.1707992406898487,.2639893167851545,.3058755797941037,.1645035125669475,.0921663555750892,.022059663977164,.5732255935817006,.5877260383855713,.5985565463264755,.6051662991007141,.6018817741622139,.1213473618265661,.1487608636008649,.2395913918558607,.2641430955354831,.2261572871812252,.131929162625209,.1336868284602961,.1915621174671041,.2720163373444466,.2708055541029443,.1117041481199281,.1366806451274453,.1935245623096973,.2966984979342207,.2613921465087085,.1218652070081088,.1210929922437742,.176939107338289,.2774432236790562,.3026594697307719,.1289074106406027,.1376948169519728,.1546991602243124,.2498064501369976,.3288921620461147,.0089620542768063,.0112667834369975,.0221667787517013,.0134001035335105,.0279577541436647,0,0
1558,College Of Coastal Georgia,1,7,Nonselective four-year public,1,3,GA,8602,Brunswick,13127,Glynn,0,409.6666666666667,.6150745228114799,.486081358618228,.0154649048513877,4.22572740020e-06,70369.78358612185,64400,.5089963969173618,.1730945651941157,.1815521070135959,.2208725199130141,.2764117821006516,.1480690257786227,.0443245831216201,.0180035026522734,.0017566893437682,.0000954739956474,.4982553168275928,30738.76097500509,27200,30500,.126120163820399,.137633104775749,.2314752171131358,.2692769734573068,.2185642727380263,.1430504319157821,.0461818882399841,.0167793302264055,.0030677685495365,.4736383325011872,.4778742452915167,.5118194468095111,.4963985109736612,.5352555746174712,.1226784070697311,.2836441554726575,.2862072448050017,.2181265160672434,.0893436765853663,.1411015265174161,.2737965214098333,.2822668989769797,.1780652200378744,.1247698330578966,.1183270123324606,.2255464597360366,.268333354268618,.2352581894357387,.152534984227146,.1674027582918352,.2058073257690477,.2474848514272872,.2203955986009542,.1589094659108758,.1240879351434789,.1753576432053144,.2756465198466558,.2404124218679686,.1844954799365822,.000024412825414,0,.0036947186916546,.0062641160362733,.0034848984435188,0,0
6656,College Of Du Page,1,9,Two-year (public and private not-for-profit),2,2,IL,24300,Chicago,17043,Dupage,0,2734,.487714870626884,.4473556501418897,.0126443891435601,.0003774577069302,104929.1552098573,85900,.6175682111444545,.0960040103977568,.1389193068265939,.1832084426561175,.2599406384990151,.3219276016205168,.1495491500795832,.0617030896055672,.0087067758384252,.000875858077479,.5245053138652523,34834.71969393898,30400,36100,.1501406086265852,.1656088674301744,.1852021522091562,.2068948858648444,.24218033480021,.2001137596956151,.0869414096389768,.0335495443403779,.0049836084852727,.4337570918635373,.4950560981603519,.5173449987203602,.5344938257065555,.5602856193249239,.2644444198418499,.2488183953265932,.1869778824298764,.1680524175416336,.131706884860047,.180523126546484,.2132549607688401,.2279245855471928,.2170157157414302,.1612816113960529,.1563723878787089,.1963369362178731,.2271092098716984,.2492760726455874,.1709053933861322,.150638088795943,.176073803851234,.2121978775448775,.2623256707681689,.1987645590397764,.1470432858574108,.1551592205884204,.187973808793406,.2548410640464889,.254982620714274,.0039316868677297,.0043899123508413,.0046214984590247,.0028256743766999,.0075020037060872,0,0
31281,College Of Health Care Professions ,3,11,Two-year for-profit,2,3,TX,32000,Houston,48201,Harris,0,104.5,.778114208395172,.2142104939848065,.0198380022688077,.0001821949495107,44729.16855710922,35200,.3228860750188261,.3332929086909135,.3410361069698563,.1754325006374878,.0936878983603874,.0565505853413551,.0173617737016586,.0042435575574553,.001252089490835,.0002564028331941,.455701847640923,27697.87982441463,26100,27500,.1578531688000311,.1786373719983513,.2266384355723512,.2836986710804555,.2108524461894356,.1001730751594064,.0092615660460413,.0092615660460413,.0083547690251447,.4482998966193141,.4674759619730073,.4364960355888923,.5162851763913031,.3875331201764635,.196339026054674,.2034242632971269,.3340613320328928,.2066541534361503,.0595212251791559,.1545382332726303,.2497866617906017,.2546928608020806,.2218555190800804,.1191267250546071,.1649917109627619,.2933992448684931,.251233933592197,.2344625248388299,.0559125857377181,.2253341178506623,.0817785832656933,.404720045866334,.1647042347161667,.1234630183011436,.1846110173706848,.2567413502894712,.0620147177490282,.1724508961677383,.3241820184230775,.000546651143063,.0109288635370517,.0000220588953043,.0013620143868149,.0762850262771113,1,1
1617,College Of Idaho ,2,6,Selective private,1,4,ID,35801,Boise City,16027,Canyon,0,177,.5370243943777433,.6639104606004367,.0193595165628737,.0000170433111407,123050.6384161291,92200,.6580256878281795,.0559668250064258,.114802422846123,.1658776636722844,.3045839345376382,.3587691539375284,.1880356094658281,.0852768332745211,.0208803112991844,.0024219918507441,.6280681384718599,48648.71851911601,45700,50400,.0798995959302849,.097011687498783,.1265339747662078,.1839379687415472,.2561670060829383,.3363493629105236,.1718443559986847,.0874578797926965,.0125268977776471,.5653802560135165,.6182980233917707,.5636883747946843,.6550934794198375,.6477960182546053,.2033668860579023,.0608400068340852,.1609707589282298,.2289117741807952,.3459105739989876,.1101199594583213,.1228412288573796,.1875304747527381,.3216167066691704,.2578916302623908,.1376173190091072,.1765841659875738,.2630292628780841,.2068008717165037,.2159683804087314,.0602759135234322,.0957182149748718,.1800165227803219,.2893721920829418,.3746171566384324,.0886395494686045,.1409844800688092,.1531323765979425,.2341098629692558,.3831337308953879,.0003045252457814,.0011395477978706,.018145297586112,.0182717018627066,.0106025425049775,1,1
7694,College Of Lake County,1,9,Two-year (public and private not-for-profit),2,2,IL,24300,Chicago,17097,Lake,0,1639,.5184139420837316,.4659243655054458,.0125429625853074,.0001990992520799,109431.4580759355,88400,.6353886720366611,.0792481300854296,.1290603812011446,.1714065214460313,.2929824389230813,.3273025283443132,.1441052981010413,.0572236071834907,.0104065174742615,.0014375702302126,.5520455279147467,37235.50332869382,33800,38200,.1178242595597741,.1319914306980576,.1696060760116042,.2184324453415704,.2583840318090501,.2215860161397176,.0919656802452942,.0290451280292346,.0026421716410129,.4952615632415909,.5257380434548876,.5348808080873185,.5673888944406104,.5714223564265097,.146278925441553,.259607841919745,.258059029563475,.1777796472997656,.1582745557754615,.1421006569284521,.2139598352056535,.2184557881359154,.2431962849264961,.1822874348034829,.1363958900891553,.1764618915684586,.2506689238987064,.2387920187715372,.1976812756721426,.1230159527185493,.1508535750064951,.2161155818222554,.2843526512763335,.2256622391763668,.1302735904175181,.1435208429369466,.1940205115254123,.2709037410453972,.2612813140747259,.0025123526809435,.0032686081560177,.0000833606723997,.0022145032772542,.0041494498900937,0,0
1178,College Of Marin,1,9,Two-year (public and private not-for-profit),2,4,CA,37800,San Francisco,6041,Marin,0,580.6666666666666,.4477522012634538,.2705068911815309,.0171658355388361,.0004456553813299,118352.0521469986,82000,.6126473652865802,.1166110319665979,.1539426804266827,.1745962903533034,.1970159451734254,.3578340520799907,.2068427578088662,.1094988172667685,.0168935120574398,.0016480166335806,.5081285912373799,36083.41067314175,29700,38200,.1805488901307691,.2080800214343112,.1761264388261509,.1887102174553914,.2165890709269004,.2104942513572461,.1173529858219396,.061848102923261,.0094538401616446,.4482681793600124,.4884348439201302,.5294749014962142,.4830625449515257,.5394937360698369,.2593803626197507,.2047904839463263,.1815433406948803,.2070798816247974,.1472059311142454,.2134163881459411,.1846329187850862,.2135168116113043,.2061369267939296,.1822969546637387,.1912579133239407,.1439273559875513,.2024705634884262,.2413697679444431,.2209743992556387,.2033092725223692,.2135958376401825,.2087354697072173,.2195721112056246,.1547873089246064,.1999011211141085,.1582067277857102,.162634286396189,.2104509831816211,.2688068815223713,.0038217257305255,.0079736844634851,.0071998380238999,.0126259729726119,.0112792826412622,.7112514351320322,1
3033,College Of Mount Saint Joseph,2,6,Selective private,1,2,OH,12701,Cincinnati,39061,Hamilton,0,293,.656000865333045,.6695867413411233,.0045749440622013,.0000671275303832,133300.6562677759,88500,.6522549340613737,.0544937088642242,.1108077534657221,.2027662151919145,.322327155018439,.3096051674597004,.1242424822385943,.0630209158440634,.0134425228684123,.0011118226994541,.6175762220372154,43405.53467185723,41700,44200,.0870535812161617,.0946628344406097,.1053465423548697,.1960224787033118,.3403526504357763,.2636154940654325,.1094497310355797,.0411039422582983,.0063537200065751,.4926294492847955,.5910954457094239,.6248473119545851,.6399316311018187,.6210096324534411,.1559630220009009,.1979721798685046,.287384553129584,.2747266261786956,.0839536188223148,.1461842781055516,.0499978844436942,.1989226575018661,.3795015417188937,.2253936382299943,.0782789044902342,.1175397623037726,.1932365465914701,.3711903815394299,.2397544050750932,.0762562288676293,.0891665169799832,.2045929551144943,.3613762817419214,.2686080172959719,.0953269263016197,.1177120801623708,.1718057480443223,.2958083922272002,.319346853264487,.0012318400010259,0,0,.0042482967865739,.0158823287726346,0,0
212,College Of Mount Saint Vincent And Manhattan College,2,6,Selective private,1,1,NY,19400,New York,36005,Bronx,1,831,.5348821187826246,.5212524401877087,.0578355948415279,.0017260413336802,130125.5466406767,94800,.65551171755704,.0923316820047627,.1227306533441523,.1627874901793256,.2008915413198963,.4212586331518631,.2592911749993282,.123035147295482,.0173799804015627,.0020505023563296,.7316837444292828,72427.47259773263,67900,71400,.0726296113157847,.0783825791253181,.0837889941346724,.080188797408918,.1751885911461411,.5824510381849504,.3945547049573914,.219988769205557,.0269471157033326,.757334837513591,.6926753928200189,.6918148284374633,.7357528571555022,.750892424597353,.0449270141959768,.0714409222059043,.0685482244305849,.1886943530695271,.6263894860980067,.1222179440983382,.0767761326488758,.0996802565411798,.1759747868365491,.5253508798750571,.0973426975183523,.1261910261798213,.084283328850119,.1998034767881325,.4923794706635749,.0824650109781771,.0942376129113626,.0741731699285893,.1783723536953916,.5707518524864794,.0636706420239662,.0671703479343466,.0783479908578769,.1609690927788538,.6298419264049565,.018693922781469,.012604607569171,.0247858467858705,.0388649940155229,.0280863758627541,1,1
2642,College Of New Jersey ,1,2,Other elite schools (public and private),1,1,NJ,19600,Newark,34021,Mercer,0,1263.666666666667,.5896095770294011,.6274346239143549,.0180823164724664,.0010656132753393,140408.1488475996,122300,.7588835688638549,.0362726411165382,.0620414366390157,.1010894163198705,.2223092357005078,.5782872702240678,.3134415044818507,.1112532977459928,.0099284497684935,.0009053407375705,.7383697323711627,70038.18328359931,60100,61700,.0632721620573277,.0700990692958784,.0642450842781402,.0832320860360752,.2240888912226795,.5583348691672267,.3128658735682926,.1710839663943965,.0386522025138613,.7091752862087563,.6973211002739775,.7261903663324323,.7376158013880898,.7470237125950419,.0485286082308868,.0823469410022684,.1200866307066967,.2505266580421753,.4985111620179728,.1049274221610309,.0932086184658019,.0778776104172906,.2500802353440979,.4739061136117787,.0629631646145759,.0743390242619995,.1007621232769844,.2609484294564037,.5009872583900366,.0683374036039017,.0618065349343091,.0827567631950458,.2366520630686211,.5504472351981222,.0696401547121233,.0591752512814737,.0786131967308916,.2083691499068654,.584202247368646,.0293778793751373,.0213967762252684,.0233840456730094,.037642419181194,.0441423611586692,0,0
2704,College Of New Rochelle ,2,6,Selective private,1,1,NY,19400,New York,36119,Westchester,0,222,.900043874173551,.2386140181674614,.0286728675983669,9.63818592783e-06,53121.07918074324,40400,.3944235610532331,.2411180063855669,.3244947151308191,.2266699936721704,.1108743353927701,.0968429494186734,.0335451505641948,.0080863473399937,.0000969033902259,.0000100807568136,.5354343916205224,35398.47237471847,30800,34900,.1197956827309755,.1257983031165844,.2346067392625365,.2016013411202635,.2223676448796624,.215625971620953,.1031894797945882,.0335577807246565,.0030865110347625,.4802278148698377,.5125105499147294,.579940491968447,.5688470081166104,.6072740672944902,.1744241750563012,.244165466262182,.2190754242799936,.2434186077937265,.1189163266077968,.1246311903056268,.2736438249044121,.1936706616763135,.2275890443058711,.1804652788077765,.0924307792609144,.2107349962936489,.198609959279388,.2054482327849661,.2927760323810827,.0937734170755351,.1901093202120882,.2586890867320173,.2315786498302364,.2258495261501231,.1234058007600711,.1868233991350363,.1263107606233652,.1815156905223402,.3819443489591871,.0000399728998771,6.54431618788e-07,.0001775883449137,.0139289582339411,.0154068268497567,0,0
2140,College Of Our Lady Of The Elms,2,6,Selective private,1,1,MA,20800,Springfield,25013,Hampden,0,95.66666666666667,.7181677340337563,.6569568823878514,.0188268102540726,7.90585752901e-06,91490.27789216916,87500,.6276388756865975,.0867619135197836,.1065253902541657,.1905959659623068,.3809197867698269,.235196943493917,.0930046607452539,.0456756481795641,.0084404430990358,.0001448124957775,.6572136744145355,51919.6311032001,45400,47200,.0663887037399327,.074702471974919,.1080530181019037,.1477709490359144,.2942386674204675,.3752348934667954,.1269542204884018,.0486998835515302,.0088020177081125,.5322086530223155,.6012028163755561,.6807139650205889,.6682266389464556,.6918150453171109,.2117420823629141,.1238609338523186,.1182434205207395,.3291596140724888,.2169939491915388,.113659119522785,.1305897974284578,.1486195682999996,.3832656890280441,.2238658257207136,.0457946801025158,.0990902059143058,.1587435487342402,.30252489921555,.3938466660333881,.0685368990838939,.0862648010373875,.1686503145234004,.2811905997151044,.3953573856402139,.0399171828464107,.1345651594597559,.1155714178757836,.2554520172925633,.4544942225254864,.0000911212905327,.00094952388932,.0191681998286288,.0002976856933797,.0209449469946141,.7735191637630662,1
2341,College Of Saint Benedict,2,6,Selective private,1,2,MN,21400,St. Cloud,27145,Stearns,0,446.6666666666667,1,.7470435526388793,.0124094911112539,0,150242.8078241604,106800,.7246676075369564,.0259614493869666,.063894024601599,.1712345713506497,.2644733593903723,.4744365952704124,.2691286727341253,.1486312781252078,.025500450408392,.0023645055690761,.6619162535016814,51491.3648204291,47300,50300,.0779164258223861,.0861946376120337,.0841650005285532,.1554948965482793,.2952651645692474,.3788803007418863,.1856926331101959,.0867358372060221,.0121625026138591,.7455630142297318,.6814964664960975,.6470854646679181,.6450610451733889,.6694507641578787,.0304165456454269,.0561859328526367,.1040895947679978,.3313110735426915,.4779968531912472,.0494024795486567,.0668534587880755,.1942178304939638,.3352582892856567,.3542679418836472,.1001601250069221,.080510308012538,.1428442402049268,.3312266918798051,.3452586348958081,.0983473135230617,.0973205264263272,.1434607069824369,.3012805421853255,.3595909108828488,.0823868493309273,.0820129844124048,.1643671976027478,.2715741388594709,.3996588297944492,0,.0233703388065247,.0125470188138232,.006007099177668,.0146111758500283,0,0
2600,College Of Saint Elizabeth,2,6,Selective private,1,1,NJ,19600,Newark,34027,Morris,0,118.6666666666667,.9347992244731175,.5049377823813578,.0250331767361344,0,97344.61196453651,75200,.5801763688580374,.0944345065742888,.2005365732594821,.1907007355044927,.1992826032361718,.3150455814255646,.1495353467343898,.0816545025183913,.0055283033357687,.0002978593483011,.6013354293519956,44583.36960147472,44700,48900,.1333895695678304,.143340465656232,.107056436188168,.1469401728283184,.2754438087187132,.3272191166085684,.1014321831086378,.0464795702921875,.0060558026403168,.5365918308831332,.5631721275910904,.6482171526785646,.6417719309919336,.5910781742481703,.2283147601455124,.0574353907754165,.1846963488978326,.2644684412950404,.2650850588861981,.1428785706240038,.168407022015947,.1489340632229948,.2994545832353037,.2403257609017508,.137487326997354,.0587063942015184,.1191599228034237,.2810959166118138,.4035504393858901,.107660240511021,.1184085758667829,.1202841517841783,.2719546887645098,.381692343073508,.1442760993898953,.1049646985860822,.1680306497787165,.2622357984942993,.3204927537510067,0,0,.0004603181421583,0,.0189433529111445,0,0
2705,College Of Saint Rose,2,6,Selective private,1,1,NY,18600,Albany,36001,Albany,0,439.3333333333333,.7414167776635998,.6454676112926061,.017303271426817,.0006861968682471,100367.3220492697,91000,.6520907808326988,.0591947595862548,.1186261668517294,.1708267406798545,.3002536189017077,.3510987139804537,.1304002271594878,.0436648362696352,.0060252231511829,.0000891014235194,.6499439833657287,46203.08564112291,46200,48300,.0718459946969708,.0829115663994859,.0870494646173189,.1641018019861803,.3369746606848351,.3289625063121799,.1050831450485767,.0449420879644445,.0052838277313886,.6039117666495588,.6088748157747961,.6640589480063621,.6483463932150955,.6660796526892956,.0812391662173676,.1975417384711695,.1982068565701452,.2307013729187476,.2923108658225701,.127691675355232,.1060109072532062,.2057091058208963,.2833292731866354,.27725903838403,.0575953288815713,.0832532587004235,.1758233364533235,.3446113786933004,.3387166972713812,.0607438360758092,.0893501112153674,.1943896168885508,.3465797398494929,.3089366959707797,.0993386736898705,.0618936594940098,.1126891014640789,.3610876882891162,.3649908770629245,.0115921894614208,0,0,.0074911414451602,.0066886845238011,0,0
2343,College Of Saint Scholastica,2,6,Selective private,1,2,MN,26002,Duluth,27137,St Louis,0,336,.7381982207660243,.6819114353186896,.0218931034260274,.0000137591841855,102990.1574787237,87700,.6523489351841059,.0455622846834501,.1088260933023452,.2194758886671849,.3259212482778748,.3002144850691448,.1305283230305113,.0701737806562462,.006713565170266,.0003307022417164,.6951810315089686,58258.1652350115,54800,57400,.0662771210875916,.0689488958471332,.0667080068705815,.1578832966550093,.2477066734320047,.4587531271952713,.2400010172284715,.0942794213655465,.0196475372192839,.6504434644165005,.6625002903580536,.6934239850009152,.7056879478147919,.7036951617277093,.0651880817497695,.1248112343203615,.2159588306888057,.1135325113998334,.48050934184123,.0823944890342515,.0873870984566813,.1704580978745088,.2830579277501316,.3767023868844268,.0841047396941022,.0717168170503741,.1447035656640542,.238814555423473,.4606603221679966,.0707811137126026,.0469883698414232,.1693595961982753,.2570469599774193,.4558239602702797,.0515767123377821,.0681402998867056,.1416873519271567,.2516157123930157,.4869799234553399,.0003019862651993,.0102314667054898,.0182015448269556,.0195849727262832,.0271218375704342,1,1
1619,College Of Southern Idaho,1,9,Two-year (public and private not-for-profit),2,4,ID,35701,Twin Falls,16083,Twin Falls,0,994.6666666666666,.5452130008638704,.6289421211298925,.0115398104555157,.0000302560941153,65010.2815641756,56900,.4875104460895222,.1303327528148599,.2313734852988988,.2996615974429367,.2282578533371436,.110374311106161,.0461450052564969,.0195088604560007,.0005136833094474,.000144509918989,.4925439402929482,30732.00122004859,26900,31200,.1379989644477578,.1567492192655154,.2244378875865233,.2582498454321679,.2138563276685133,.1467067200472803,.059191969230811,.0256898172059903,.0030810333192534,.4545617500674629,.4841521874509612,.5019206825753639,.5063527438979366,.5009710377247021,.1902907107021412,.2636719218409361,.2683695599340066,.1891266679683155,.0885411395546004,.1588608687970465,.2439243271924414,.2608912005178796,.2169846780045686,.1193389254880642,.1472528021307587,.2070153220413842,.2782079511499236,.2061783450670384,.1613455796108952,.1564837893239905,.2018994327036641,.2585470473486968,.2229762930332389,.1600934375904098,.1390473046853844,.2311724982795426,.1859632217273422,.2384848856364395,.2053320896712913,.0002321449786172,.0028230805583845,.0023040866885198,.0020577521886576,.0112113663917981,0,0
2064,College Of Southern Maryland,1,9,Two-year (public and private not-for-profit),2,3,MD,11304,Washington DC,24017,Charles,0,1225.333333333333,.5798151531402479,.5180061675930864,.0133626894462787,.0000322510388687,96132.38631396824,90600,.6419102203872429,.0715681156276022,.1095175448462695,.1889569906406138,.2938123748915424,.3361449739939721,.1289304420057122,.0328725224392078,.0022451408590991,.0001147221836333,.5842438684355096,41853.51715437661,38800,43900,.1148347145562165,.1302495613589805,.1506013852011962,.1865511207684089,.2398782893243443,.2927196433470701,.1308958385896445,.043017230760497,.0033278768052063,.5234005574969043,.547026083845099,.5637578823625202,.5897680200721683,.6160109585262296,.1502686262666339,.2010371985526096,.2209221826974926,.2410591060379897,.1867128864452742,.1500192211801643,.2023237417109173,.1847234903506343,.2298500831809853,.2330834635772988,.1422625847571837,.1604169615420129,.1892905698303403,.2613596752809207,.2466702085895425,.1291690926650283,.1426125188236536,.1872277169794241,.2314741704215508,.3095165011103431,.1137378135585133,.1244769559715668,.1776973667076586,.2381645399986795,.3459233237635818,.0004506341767685,.0013206513015359,.002351673055587,.0035446638961356,.0049536962499846,.3732317736670294,1
10362,College Of Southern Nevada,1,7,Nonselective four-year public,1,4,NV,37901,Las Vegas,32003,Clark,0,3829,.5272384500850157,.4126528805993998,.0150941537620232,.0004352400550189,83522.43611256202,66800,.5403621382768112,.1204729770011939,.2045853777762556,.2331295150814284,.246257812237732,.19555431790339,.0784283090485619,.0307185170400015,.0053005882088801,.000695737627976,.5047921516153042,32851.46895539523,28900,34300,.160209653991014,.1777141915068317,.1876999389069831,.2272937532380927,.2341110960068495,.173181020341243,.0698629881091474,.0279355313059108,.0033020138529837,.4640884877413529,.4955904789420096,.5119276705014028,.5173969649299273,.5151150401873326,.2055639129710374,.2236035555799117,.2353086303932183,.210233116867163,.1252907841886697,.1849441808219895,.1931988672426899,.236458416288245,.2328852233635703,.1525133122835054,.1629889520557461,.1868063617151632,.2341543768511097,.244291212219878,.171759097158103,.174710235629004,.1695591379042731,.2213284648004804,.2498889296852581,.1845132319809846,.1743307151373069,.1837379566795126,.2121013137594745,.2180989028539617,.2117311115697444,.003612760851876,.0038215717859475,.0012071570428096,.0024478488185671,.00614003450573,0,0
